Clean SKU,Stripped SKU,ORDER CODE,BRAND,Unnamed: 4,Unnamed: 5,LIST PRICE,DEALERS DISCOUNT,Unnamed: 8,Our Price,Our Price Values,Unnamed: 11,Compared to Sage,Compared to Generated
SSM/ST16E-W,SSM/ST16E-W,SSM/ST16E-W,GOSHEN,SOFT SERVE MACHINE - TABLE MODEL - SINGLE BARREL,P,30000,0.25,0.3,22500.0,22500.0,,SSM/ST16E-W,SSM/ST16E-W
SSM/ST16E-P,SSM/ST16E-P,SSM/ST16E-P,GOSHEN,SOFT SERVE MACHINE - TABLE MODEL - SINGLE BARREL,P,30000,0.25,0.3,22500.0,22500.0,,SSM/ST16E-P,SSM/ST16E-P
SSM/ST16E-Y,SSM/ST16E-Y,SSM/ST16E-Y,GOSHEN,SOFT SERVE MACHINE - TABLE MODEL - SINGLE BARREL,P,30000,0.25,0.3,22500.0,22500.0,,SSM/ST16E-Y,SSM/ST16E-Y
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 158,PAGE 158,PAGE 158,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IMP/LB400TA,IMP/LB400TA,IMP/LB400TA,POLARCAB,MODULAR ICE MACHINE - 160KG,,45400,0.25,0.3,34050.0,34050.0,,IMP/LB400TA,IMP/LB400TA
IMP/LB700TA,IMP/LB700TA,IMP/LB700TA,POLARCAB,MODULAR ICE MACHINE - 300KG,,62600,0.25,0.3,46950.0,46950.0,,IMP/LB700TA,IMP/LB700TA
IMP/LB1000TA,IMP/LB1000TA,IMP/LB1000TA,POLARCAB,MODULAR ICE MACHINE - 450KG,,72800,0.25,0.3,54600.0,54600.0,,IMP/LB1000TA,IMP/LB1000TA
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 159,PAGE 159,PAGE 159,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IMP/BIN/140B,IMP/BIN/140B,IMP/BIN/140B,POLARCAB,ICE MACHINE BIN - 140KG,,12200,0.25,0.3,9150.0,9150.0,,IMP/BIN/140B,IMP/BIN/140B
IMP/BIN/200B,IMP/BIN/200B,IMP/BIN/200B,POLARCAB,ICE MACHINE BIN - 200KG,,13000,0.25,0.3,9750.0,9750.0,,IMP/BIN/200B,IMP/BIN/200B
IMP/BIN/600B,IMP/BIN/600B,IMP/BIN/600B,POLARCAB,ICE MACHINE BIN - 600KG,,17400,0.25,0.3,13050.0,13050.0,,IMP/BIN/600B,IMP/BIN/600B
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 160,PAGE 160,PAGE 160,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IMB/EFM500A,IMB/EFM500A,IMB/EFM500A,BRICE,MODULAR ICE MACHINE - 400KG,P,94750,0.2,0.25,75800.0,75800.0,,IMB/EFM500A,IMB/EFM500A
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 162,PAGE 162,PAGE 162,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IMB/ECP28ANEW MODEL,IMB/ECP28ANEW MODEL,"IMB/ECP28A
NEW MODEL",BRICE,SELF-CONTAINED ICE MACHINE - 28KG,P,25000,0.2,0.25,20000.0,20000.0,,,
IMB/ECP18ANEW MODEL,IMB/ECP18ANEW MODEL,"IMB/ECP18A
NEW MODEL",BRICE,SELF-CONTAINED ICE MACHINE - 18KG,P,21000,0.2,0.25,16800.0,16800.0,,,
IMPGD/ZB-28,IMPGD/ZB-28,IMPGD/ZB-28,POLARCAB,SELF-CONTAINED ICE MACHINE - 28KG BULLET ICE,P,11000,0.25,0.3,8250.0,8250.0,,IMPGD/ZB-28,IMPGD/ZB-28
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 163,PAGE 163,PAGE 163,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IMP/LB120S-C,IMP/LB120S-C,IMP/LB120S-C,POLARCAB,SELF-CONTAINED ICE MACHINE - 60KG,P,22200,0.25,0.3,16650.0,16650.0,,IMP/LB120S-C,IMP/LB120S-C
IMP/LB80S-C,IMP/LB80S-C,IMP/LB80S-C,POLARCAB,SELF-CONTAINED ICE MACHINE - 40KG,P,18800,0.25,0.3,14100.0,14100.0,,IMP/LB80S-C,IMP/LB80S-C
IMP/LB55S-C,IMP/LB55S-C,IMP/LB55S-C,POLARCAB,SELF-CONTAINED ICE MACHINE - 25KG,P,15400,0.25,0.3,11550.0,11550.0,,IMP/LB55S-C,IMP/LB55S-C
IMP/DP,IMP/DP,IMP/DP,POLARCAB,DRAIN PUMP FOR SELF-CONTAINED ICE MACHINE,,2200,0.25,0.3,1650.0,1650.0,,IMP/DP,IMP/DP
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 166,PAGE 166,PAGE 166,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCG/SC-58W,PCG/SC-58W,PCG/SC-58W,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 58LT - WHITE,P,10800,0.25,0.3,8100.0,8100.0,,PCG/SC-58W,PCG/SC-58W
PCG/SC-58B,PCG/SC-58B,PCG/SC-58B,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 58LT - BLACK,P,10800,0.25,0.3,8100.0,8100.0,,PCG/SC-58B,PCG/SC-58B
PCG/SC-78W,PCG/SC-78W,PCG/SC-78W,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 78LT - WHITE,P,11200,0.25,0.3,8400.0,8400.0,,PCG/SC-78W,PCG/SC-78W
PCG/SC-78B,PCG/SC-78B,PCG/SC-78B,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 78LT - BLACK,P,11200,0.25,0.3,8400.0,8400.0,,PCG/SC-78B,PCG/SC-78B
PCG/SC-98W,PCG/SC-98W,PCG/SC-98W,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 98LT - WHITE,P,12200,0.25,0.3,9150.0,9150.0,,PCG/SC-98W,PCG/SC-98W
PCG/SC-98B,PCG/SC-98B,PCG/SC-98B,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 98LT - BLACK,P,12200,0.25,0.3,9150.0,9150.0,,PCG/SC-98B,PCG/SC-98B
PCG/SC-278W,PCG/SC-278W,PCG/SC-278W,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 278LT - WHITE,P,22000,0.25,0.3,16500.0,16500.0,,PCG/SC-278W,PCG/SC-278W
PCG/SC-278B,PCG/SC-278B,PCG/SC-278B,POLARCAB,REFRIGERATED DISPLAY 4 SIDED GLASS - 278LT - BLACK,P,22000,0.25,0.3,16500.0,16500.0,,PCG/SC-278B,PCG/SC-278B
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 167,PAGE 167,PAGE 167,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DCG/ARC-400R,DCG/ARC-400R,DCG/ARC-400R,GALILEO,CAKE DISPLAY FRIDGE - FLOOR STANDING - 5 TIER,P,55400,0.25,0.3,41550.0,41550.0,,DCG/ARC-400R,DCG/ARC-400R
DCG/ARC-100R,DCG/ARC-100R,DCG/ARC-100R,GALILEO,CAKE DISPLAY FRIDGE - TABLE MODEL - 3 TIER,P,22000,0.25,0.3,16500.0,16500.0,,DCG/ARC-100R,DCG/ARC-100R
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 168,PAGE 168,PAGE 168,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DCG/WDF157D,DCG/WDF157D,DCG/WDF157D,GALILEO,REFRIGERATED DISPLAY CABINET CURVED - 1.5 METER,P,53800,0.25,0.3,40350.0,40350.0,,DCG/WDF157D,DCG/WDF157D
DCG/WDF127D,DCG/WDF127D,DCG/WDF127D,GALILEO,REFRIGERATED DISPLAY CABINET CURVED - 1.2 METER,P,45200,0.25,0.3,33900.0,33900.0,,DCG/WDF127D,DCG/WDF127D
DCG/WDF097D,DCG/WDF097D,DCG/WDF097D,GALILEO,REFRIGERATED DISPLAY CABINET CURVED - 0.9 METER,P,43200,0.25,0.3,32400.0,32400.0,,DCG/WDF097D,DCG/WDF097D
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 169,PAGE 169,PAGE 169,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DCG/WDF157Z,DCG/WDF157Z,DCG/WDF157Z,GALILEO,REFRIGERATED DISPLAY CABINET SQUARE - 1.5 METER,P,56400,0.25,0.3,42300.0,42300.0,,DCG/WDF157Z,DCG/WDF157Z
DCG/WDF127Z,DCG/WDF127Z,DCG/WDF127Z,GALILEO,REFRIGERATED DISPLAY CABINET SQUARE - 1.2 METER,P,48800,0.25,0.3,36600.0,36600.0,,DCG/WDF127Z,DCG/WDF127Z
DCG/WDF097Z,DCG/WDF097Z,DCG/WDF097Z,GALILEO,REFRIGERATED DISPLAY CABINET SQUARE- 0.9 METER,P,47600,0.25,0.3,35700.0,35700.0,,DCG/WDF097Z,DCG/WDF097Z
DCG/WDF157ZSA11,DCG/WDF157ZSA11,DCG/WDF157ZSA11,GALILEO,NEUTRAL DISPLAY CABINET - 1.5 METER,P,36600,0.25,0.3,27450.0,27450.0,,DCG/WDF157ZSA11,DCG/WDF157ZSA11
DCG/WDF127ZSA11,DCG/WDF127ZSA11,DCG/WDF127ZSA11,GALILEO,NEUTRAL DISPLAY CABINET - 1.2 METER,P,32600,0.25,0.3,24450.0,24450.0,,DCG/WDF127ZSA11,DCG/WDF127ZSA11
DCG/WDF097ZSA11,DCG/WDF097ZSA11,DCG/WDF097ZSA11,GALILEO,NEUTRAL DISPLAY CABINET - 0.9 METER,P,28800,0.25,0.3,21600.0,21600.0,,DCG/WDF097ZSA11,DCG/WDF097ZSA11
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 170,PAGE 170,PAGE 170,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DCG/WDF127F,DCG/WDF127F,DCG/WDF127F,GALILEO,REFRIGERATED DISPLAY CABINET SQUARE - 1.2 METER,P,46600,0.25,0.3,34950.0,34950.0,,DCG/WDF127F,DCG/WDF127F
DCG/WDF097F,DCG/WDF097F,DCG/WDF097F,GALILEO,REFRIGERATED DISPLAY CABINET SQUARE - 0.9 METER,P,44400,0.25,0.3,33300.0,33300.0,,DCG/WDF097F,DCG/WDF097F
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 171,PAGE 171,PAGE 171,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DCG/WTY130L,DCG/WTY130L,DCG/WTY130L,GALILEO,REFRIGERATED DISPLAY CABINET - 0.9 M - TABLE MODEL - CURVED GLASS,P,20800,0.25,0.3,15600.0,15600.0,,DCG/WTY130L,DCG/WTY130L
DCG/WTY110L,DCG/WTY110L,DCG/WTY110L,GALILEO,REFRIGERATED DISPLAY CABINET - 0.7 M - TABLE MODEL  - CURVED GLASS,P,17600,0.25,0.3,13200.0,13200.0,,,
DCG/WTF160L,DCG/WTF160L,DCG/WTF160L,GALILEO,REFRIGERATED DISPLAY CABINET - 0.9 METER - TABLE MODEL,P,21800,0.25,0.3,16350.0,16350.0,,DCG/WTF160L,DCG/WTF160L
DCG/WTF120L,DCG/WTF120L,DCG/WTF120L,GALILEO,REFRIGERATED DISPLAY CABINET - 0.7 METER - TABLE MODEL,P,18800,0.25,0.3,14100.0,14100.0,,DCG/WTF120L,DCG/WTF120L
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 172,PAGE 172,PAGE 172,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
DCG/WHY160L,DCG/WHY160L,DCG/WHY160L,GALILEO,HEATED DISPLAY CABINET - 0.9 M - TABLE MODEL - CURVED GLASS,P,12000,0.25,0.3,9000.0,9000.0,,DCG/WHY160L,DCG/WHY160L
DCG/WHY125L,DCG/WHY125L,DCG/WHY125L,GALILEO,HEATED DISPLAY CABINET - 0.7 M - TABLE MODEL  - CURVED GLASS,P,11000,0.25,0.3,8250.0,8250.0,,,
DCG/WHF200L,DCG/WHF200L,DCG/WHF200L,GALILEO,HEATED DISPLAY CABINET - 0.9 METER - TABLE MODEL,P,13200,0.25,0.3,9900.0,9900.0,,DCG/WHF200L,DCG/WHF200L
DCG/WHF150L,DCG/WHF150L,DCG/WHF150L,GALILEO,HEATED DISPLAY CABINET - 0.7 METER - TABLE MODEL,P,12000,0.25,0.3,9000.0,9000.0,,DCG/WHF150L,DCG/WHF150L
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 173,PAGE 173,PAGE 173,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL8009-SL,IGL8009-SL,IGL8009-SL,IGLOO,REFRIGERATED DISPLAY CABINET - 0.9 METER - SLIM LINE,P,59600,0.25,0.3,44700.0,44700.0,,IGL8009-SL,IGL8009-SL
IGL8006-SL,IGL8006-SL,IGL8006-SL,IGLOO,REFRIGERATED DISPLAY CABINET - 0.6 METER - SLIM LINE,P,52000,0.25,0.3,39000.0,39000.0,,IGL8006-SL,IGL8006-SL
IGL8209-SL,IGL8209-SL,IGL8209-SL,IGLOO,NEUTRAL DISPLAY CABINET - 0.9 METER - SLIM LINE,P,32600,0.25,0.3,24450.0,24450.0,,IGL8209-SL,IGL8209-SL
IGL8206-SL,IGL8206-SL,IGL8206-SL,IGLOO,NEUTRAL DISPLAY CABINET - 0.6 METER - SLIM LINE,P,29800,0.25,0.3,22350.0,22350.0,,IGL8206-SL,IGL8206-SL
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 174,PAGE 174,PAGE 174,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL8013,IGL8013,IGL8013,IGLOO,REFRIGERATED DISPLAY CABINET - 1.3 METER,P,DISCON,0.25,0.3,,,,,
IGL8013-SL,IGL8013-SL,"IGL8013-SL
",IGLOO,REFRIGERATED DISPLAY CABINET - 1.3 METER,P,72000,0.25,0.3,54000.0,54000.0,,,
IGL8009,IGL8009,IGL8009,IGLOO,REFRIGERATED DISPLAY CABINET - 0.9 METER,P,61800,0.25,0.3,46350.0,46350.0,,IGL8009,IGL8009
IGL8006,IGL8006,IGL8006,IGLOO,REFRIGERATED DISPLAY CABINET - 0.6 METER,P,52800,0.25,0.3,39600.0,39600.0,,IGL8006,IGL8006
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 175,PAGE 175,PAGE 175,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL8113,IGL8113,IGL8113,IGLOO,HEATED DISPLAY CABINET - 1.3 METER,,DISCON,0.25,0.3,,,,IGL8113,
IGL8113-SL,IGL8113-SL,"IGL8113-SL
",IGLOO,HEATED DISPLAY CABINET - 1.3 METER,P,68800,0.25,0.3,51600.0,51600.0,,,
IGL8109,IGL8109,IGL8109,IGLOO,HEATED DISPLAY CABINET - 0.9 METER,P,51800,0.25,0.3,38850.0,38850.0,,IGL8109,IGL8109
IGL8106,IGL8106,IGL8106,IGLOO,HEATED DISPLAY CABINET - 0.6 METER,P,46000,0.25,0.3,34500.0,34500.0,,IGL8106,IGL8106
IGL8209,IGL8209,IGL8209,IGLOO,NEUTRAL DISPLAY CABINET - 0.9 METER,P,35400,0.25,0.3,26550.0,26550.0,,IGL8209,IGL8209
IGL8206,IGL8206,IGL8206,IGLOO,NEUTRAL DISPLAY CABINET - 0.6 METER,P,30800,0.25,0.3,23100.0,23100.0,,IGL8206,IGL8206
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 176,PAGE 176,PAGE 176,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL8818,IGL8818,IGL8818,IGLOO,SNEEZEGUARD (SQUARE GLASS 1.8m),,11000,0.25,0.3,8250.0,8250.0,,IGL8818,IGL8818
IGL8818-SH,IGL8818-SH,IGL8818-SH,IGLOO,SELF HELP FRONT GLASS CONVERTION,,2400,0.25,0.3,1800.0,1800.0,,IGL8818-SH,IGL8818-SH
IGL8815,IGL8815,IGL8815,IGLOO,SNEEZEGUARD (SQUARE GLASS 1.5m),,9200,0.25,0.3,6900.0,6900.0,,IGL8815,IGL8815
IGL8812,IGL8812,IGL8812,IGLOO,SNEEZEGUARD (SQUARE GLASS 1.2m),,8000,0.25,0.3,6000.0,6000.0,,IGL8812,IGL8812
IGL8812-SH,IGL8812-SH,IGL8812-SH,IGLOO,SELF HELP FRONT GLASS CONVERTION,,1800,0.25,0.3,1350.0,1350.0,,IGL8812-SH,IGL8812-SH
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 177,PAGE 177,PAGE 177,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
OCG/YLK240L,OCG/YLK240L,OCG/YLK240L,GALILEO,OPEN COOLER MERCHANDISER - 240LT,P,39600,0.25,0.3,29700.0,29700.0,,,
IGL9013-B,IGL9013-B,IGL9013-B,IGLOO,OPEN COOLER MERCHANDISER  - 1.3 METER - BLACK,P,68000,0.25,0.3,51000.0,51000.0,,IGL9013-B,IGL9013-B
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
,,,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PCG/BLF1066GA,PCG/BLF1066GA,"PCG/BLF1066GA
",POLARCAB,MULTIDECK FRIDGE WITH DOORS 1.0 METER,P,65000,0.25,0.3,48750.0,48750.0,,,
PCG/RTS-323L,PCG/RTS-323L,"PCG/RTS-323L
",POLARCAB,MULTIDECK FRIDGE WITHOUT DOORS - 1.2 METER,P,68000,0.25,0.3,51000.0,51000.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 178,PAGE 178,PAGE 178,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL9010.B,IGL9010.B,IGL9010.B,IGLOO,MERCHANDISER WITH DOORS 1.0 METER - BLACK,P,83000,0.25,0.3,62250.0,62250.0,,IGL9010.B,IGL9010.B
IGL9010,IGL9010,IGL9010,IGLOO,OPEN COOLER MERCHANDISER 1.0 METER - BLACK,P,81000,0.25,0.3,60750.0,60750.0,,IGL9010,IGL9010
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 179,PAGE 179,PAGE 179,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL5013,IGL5013,IGL5013,IGLOO,OPEN COOLER MERCHANDISER - 1.2 METER,P,72800,0.25,0.3,54600.0,54600.0,,IGL5013,IGL5013
IGL5009,IGL5009,IGL5009,IGLOO,OPEN COOLER MERCHANDISER - 0.9 METER,P,62200,0.25,0.3,46650.0,46650.0,,IGL5009,IGL5009
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 180,PAGE 180,PAGE 180,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
IGL3009,IGL3009,IGL3009,IGLOO,REFRIGERATED MERCHANDISER - 0.9 METER,P,63800,0.25,0.3,47850.0,47850.0,,IGL3009,IGL3009
IGL3006,IGL3006,IGL3006,IGLOO,REFRIGERATED MERCHANDISER - 0.6 METER,P,51800,0.25,0.3,38850.0,38850.0,,IGL3006,IGL3006
IGL3001,IGL3001,IGL3001,IGLOO,90⁰ NEUTRAL CORNER UNIT - LEFT,,8000,0.25,0.3,6000.0,6000.0,,IGL3001,IGL3001
IGL3002,IGL3002,IGL3002,IGLOO,90⁰ NEUTRAL CORNER UNIT - RIGHT,,8000,0.25,0.3,6000.0,6000.0,,IGL3002,IGL3002
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 181,PAGE 181,PAGE 181,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PWS0002,PWS0002,PWS0002,SMARTCHEF,PIE WARMER - 900MM,P,7600,0.25,0.3,5700.0,5700.0,,PWS0002,PWS0002
PWS0001,PWS0001,PWS0001,SMARTCHEF,PIE WARMER - 660MM,P,5800,0.25,0.3,4350.0,4350.0,,PWS0001,PWS0001
PWS0004,PWS0004,PWS0004,SMARTCHEF,PIE WARMER - 640MM,P,4800,0.25,0.3,3600.0,3600.0,,PWS0004,PWS0004
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 184,PAGE 184,PAGE 184,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PLA-1100-T3D-39,PLA-1100-T3D-39,PLA-1100-T3D-39,TRAYPORT,3 DOOR FOOD SERVING TROLLEY,,29200,0.25,0.3,21900.0,21900.0,,PLA-1100-T3D-39,PLA-1100-T3D-39
PLA-1100-D3D-39,PLA-1100-D3D-39,PLA-1100-D3D-39,TRAYPORT,2 DOOR FOOD SERVING TROLLEY,,24800,0.25,0.3,18600.0,18600.0,,PLA-1100-D3D-39,PLA-1100-D3D-39
PLA-1100-S3D-39,PLA-1100-S3D-39,PLA-1100-S3D-39,TRAYPORT,SINGLE DOOR FOOD SERVING TROLEY,,16800,0.25,0.3,12600.0,12600.0,,PLA-1100-S3D-39,PLA-1100-S3D-39
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 185,PAGE 185,PAGE 185,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
CAM-UPC800/401,CAM-UPC800/401,CAM-UPC800/401,CAMBRO,INSULATED FOOD PAN CARRIER - UPC800,,20000,0.2,0.2,16000.0,16000.0,,CAM-UPC800/401,CAM-UPC800/401
CAM-UPC400/401,CAM-UPC400/401,CAM-UPC400/401,CAMBRO,INSULATED FOOD PAN CARRIER - UPC400,,6400,0.2,0.2,5120.0,5120.0,,CAM-UPC400/401,CAM-UPC400/401
CAM-500LCD,CAM-500LCD,CAM-500LCD,CAMBRO,INSULATED BEVERAGE SERVER - 18 LITER,,4400,0.2,0.2,3520.0,3520.0,,CAM-500LCD,CAM-500LCD
CAM-100LCD,CAM-100LCD,CAM-100LCD,CAMBRO,INSULATED BEVERAGE SERVER - 5.5 LITER,,4000,0.2,0.2,3200.0,3200.0,,CAM-100LCD,CAM-100LCD
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 186,PAGE 186,PAGE 186,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
AVA-100155-HD,AVA-100155-HD,AVA-100155-HD,AVATHERM,FOOD PAN CARRIER 6 PAN FRONT LOADING (GREY),,6200,0.25,0.3,4650.0,4650.0,,AVA-100155-HD,AVA-100155-HD
AVA-100160-HD,AVA-100160-HD,AVA-100160-HD,AVATHERM,FOOD PAN CARRIER 6 PAN FRONT LOADING (YELLOW),,6200,0.25,0.3,4650.0,4650.0,,AVA-100160-HD,AVA-100160-HD
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 187,PAGE 187,PAGE 187,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
AVA-100305,AVA-100305,AVA-100305,AVATHERM,PIZZA DELIVERY BOX RED,,6200,0.25,0.3,4650.0,4650.0,,AVA-100305,AVA-100305
AVA-100275,AVA-100275,AVA-100275 ,AVATHERM,DELIVERY THERMO BOX RED,,6200,0.25,0.3,4650.0,4650.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 188,PAGE 188,PAGE 188,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
FUR-T8S-NM,FUR-T8S-NM,FUR-T8S-NM,FURMIS,DELIVERY/PIZZA BAG - 8 PIZZA ,,2200,0.25,0.3,1650.0,1650.0,,FUR-T8S-NM,FUR-T8S-NM
FUR-T8S-B+F,FUR-T8S-B+F,"FUR-T8S-B+F
",FURMIS,DELIVERY/PIZZA BAG WITH STIFFENING FRAME - 8 PIZZA ,,3200,0.25,0.3,2400.0,2400.0,,,
FUR-T4S-NM,FUR-T4S-NM,FUR-T4S-NM,FURMIS,DELIVERY/PIZZA BAG - 4 PIZZA,,1400,0.25,0.3,1050.0,1050.0,,FUR-T4S-NM,FUR-T4S-NM
FUR-ECO-S,FUR-ECO-S,FUR-ECO-S,FURMIS,DELIVERY/PIZZA BAG - ECONO - 4 PIZZA,,800,0.25,0.3,600.0,600.0,,FUR-ECO-S,FUR-ECO-S
FUR-HP-TS,FUR-HP-TS,FUR-HP-TS,FURMIS,HEATING PAD,,1600,0.25,0.3,1200.0,1200.0,,FUR-HP-TS,FUR-HP-TS
FUR-T8S-FRAME,FUR-T8S-FRAME,FUR-T8S-FRAME,FURMIS,STIFFENING FRAME FOR T8S - STAINLESS STEEL,,DISCON,--,--,,,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 189,PAGE 189,PAGE 189,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
PTP0001,PTP0001,PTP0001,SMARTCHEF,PLATFORM TROLLEY - 880 X 580MM,,2400,0.25,0.3,1800.0,1800.0,,PTP0001,PTP0001
PTP0002,PTP0002,PTP0002,SMARTCHEF,PLATFORM TROLLEY - 730 X 490MM,,1800,0.25,0.3,1350.0,1350.0,,PTP0002,PTP0002
DTH0001,DTH0001,DTH0001,SMARTCHEF,DISH AND TOTE BOX,,140,0.25,0.3,105.0,105.0,,DTH0001,DTH0001
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 190,PAGE 190,PAGE 190,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TTT1002,TTT1002,TTT1002,SMARTCHEF,2 TIER STAINLESS STEEL TEA TROLLEY,,2450,0.25,0.3,1837.5,1837.5,,TTT1002,TTT1002
TTT1003,TTT1003,TTT1003,SMARTCHEF,3 TIER STAINLESS STEEL TEA TROLLEY,,2750,0.25,0.3,2062.5,2062.5,,TTT1003,TTT1003
TTT1005,TTT1005,TTT1005,SMARTCHEF,5 TIER STAINLESS STEEL TROLLEY,,3800,0.25,0.3,2850.0,2850.0,,TTT1005,TTT1005
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 191,PAGE 191,PAGE 191,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
TTP0000,TTP0000,TTP0000,SMARTCHEF,3 TIER PLASTIC TEA TROLLEY - WITHOUT SIDE BINS - 1040 X 510 X 970MM,,2600,0.25,0.3,1950.0,1950.0,,TTP0000,TTP0000
